日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2017-06-08,5958.98,6518.57,7523060428643.002,5928686821863,0.0084
2017-06-07,5955.02,6511.18,7516618197213.698,5921427380752,0.0084
2017-06-06,5841.52,6386.22,7373228962122.104,5799779742715,0.0085
2017-06-05,5815.8,6357.75,7337653048839.898,5773483303137,0.0086
2017-06-02,5772.52,6309.07,7275948864904.002,5733947232892,0.0087
2017-06-01,5710,6239.7,7198673652750.101,5672733058055,0.0088
2017-05-31,5824.1,6363.81,7343259453067.498,5786220325409,0.0086
2017-05-26,5836.93,6377.39,7356474645438.4,5792000059942,0.0086
2017-05-25,5850.8,6389.1,7370232786525.597,5801104886545,0.0086
2017-05-24,5799.25,6332.19,7303153213388.9,5742505993962,0.0086
2017-05-23,5764.88,6293.87,7258531589205.496,5710532735020,0.0087
2017-05-22,5888.81,6429.18,7410818597500.7,5830830183953,0.0085
2017-05-19,5974.98,6522.97,7517256717296.3,5916040482267,0.0084
2017-05-18,5976.3,6523.69,7517981896943.002,5911769871704,0.0084
2017-05-17,6027.65,6579.11,7578678798871.603,5959217493709,0.0083
2017-05-16,6014.73,6564.52,7561273495952.498,5944218563772,0.0083
2017-05-15,5893.51,6431.33,7411593280670.798,5822487412418,0.0085
2017-05-12,5863.78,6398.46,7373525711872.394,5790940439937,0.0085
2017-05-11,5872.64,6407.18,7387494883423.795,5799777332198,0.0085
2017-05-10,5885.84,6421,7403221687106.995,5811468873374,0.0085
2017-05-09,6012,6557.74,7557262125597.795,5929742756663,0.0083
2017-05-08,5975.54,6517.97,7509328935905.197,5887772324665,0.0084
2017-05-05,6089.68,6642.39,7654457165496.501,6000798795891,0.0082
2017-05-04,6176.31,6736.66,7760568796121.502,6085360111407,0.0081
2017-05-03,6197.48,6759.76,7788077696090.7,6104593630853,0.0081
2017-05-02,6216.12,6780.08,7809054312982.106,6123518408416,0.0081
2017-04-28,6211.86,6775.44,7801150720651.6,6115191218004,0.008
2017-04-27,6192.3,6753.88,7774439001063.403,6095399404601,0.008
2017-04-26,6176.4,6735.65,7757973480908,6079981262646,0.0079
2017-04-25,6160.46,6718.19,7740846898509.602,6060460660191,0.0079
2017-04-24,6138.5,6694.25,7713062401329.301,6037679005915,0.0079
2017-04-21,6300.71,6870.43,7915643449760.202,6196335764001,0.0077
2017-04-20,6347.77,6921.45,7972094680333.5,6243636402861,0.0076
2017-04-19,6350.65,6924.58,7973151754870.9,6235379563750,0.0075
2017-04-18,6418.21,6998.06,8058304172603.3,6287831347034,0.0074
2017-04-17,6456.6,7039.92,8093522635263.395,6321756452526,0.0073
2017-04-14,6528.16,7117.95,8186637739788.798,6394615884627,0.0071
2017-04-13,6615.7,7213.31,8295469025041.002,6476276736061,0.007
2017-04-12,6576.48,7169.13,8246374397686.795,6436364744483,0.0069
2017-04-11,6629.17,7226.56,8310769551714.3,6486039050812,0.0069
2017-04-10,6566.54,7158.3,8235352279929.298,6424309050214,0.0069
2017-04-07,6578.73,7171.58,8252309107371.496,6428092583262,0.007
2017-04-06,6559.65,7150.79,8228873982669.491,6408767434884,0.007
2017-04-05,6539.97,7129.33,8203126233072.504,6387097009835,0.007
2017-03-31,6401.65,6978.54,8027506910444.402,6250676980278,0.0072
2017-03-30,6375.74,6950.3,7997351705506.197,6208530948618,0.0071
2017-03-29,6480.54,7064.55,8129034752180.898,6311394208164,0.0067
2017-03-28,6498.69,7084.33,8150631792723.4,6326366973353,0.0067
2017-03-27,6516.03,7103.23,8173228636401.403,6344185323101,0.0065
2017-03-24,6546.62,7136.5,8204559106257.694,6365368891010,0.0065
2017-03-23,6512.19,7098.97,8161310549866.302,6329498311552,0.0065
2017-03-22,6499.79,7085.46,8138423508356.805,6312754793671,0.0065
2017-03-21,6515.95,7103.07,8163361184547.002,6332192904073,0.0065
2017-03-20,6498.34,7083.88,8138772581339.803,6308252831755,0.0065
2017-03-17,6483.25,7067.42,8119804052338.192,6293275734852,0.0065
2017-03-16,6543.34,7132.93,8193999306718.498,6353641493724,0.0064
2017-03-15,6486.06,7070.49,8121285662668.997,6299124299825,0.0064
2017-03-14,6493.48,7078.58,8132363887369.694,6308088511736,0.0064
2017-03-13,6507.9,7094.29,8148818942125.296,6321924314994,0.0064
2017-03-10,6447.92,7028.91,8078049406700.694,6263672981896,0.0064
2017-03-09,6439.38,7019.6,8065557027932.293,6254852446375,0.0064
2017-03-08,6497.09,7082.51,8140016764711.194,6315138849326,0.0064
2017-03-07,6523.19,7110.96,8173415497733.602,6338560040969,0.0063
2017-03-06,6517.32,7104.57,8160343326479.597,6333880900698,0.0063
2017-03-03,6452.84,7034.27,8082014075985.195,6272053186840,0.0063
2017-03-02,6434.63,7014.3,8061491252149.397,6257568393925,0.0063
2017-03-01,6467.64,7050.28,8103317720256.4,6291713413390,0.0062
2017-02-28,6450.97,7032.11,8083909714198.002,6275695522160,0.0063
2017-02-27,6424.25,7002.99,8049640142011.402,6249612212261,0.0063
2017-02-24,6476.17,7059.58,8117263530754.8,6302842233058,0.0062
2017-02-23,6473.99,7057.21,8114158838115.898,6303962391881,0.0062
2017-02-22,6474.23,7057.46,8111802843359.398,6310109667391,0.0062
2017-02-21,6434.44,7014.09,8065423641914.395,6268506109118,0.0063
2017-02-20,6385.06,6960.27,8003960155726.398,6222856599294,0.0063
2017-02-17,6307.16,6875.35,7904791668546.298,6142095895674,0.0063
2017-02-16,6359.34,6932.23,7968914875288.893,6188365400458,0.0063
2017-02-15,6311.7,6880.29,7913518751306.298,6142530737406,0.0063
2017-02-14,6374.89,6949.18,7992196556228.998,6204227913418,0.0062
2017-02-13,6369.65,6943.47,7982340652917.098,6207114802928,0.0063
2017-02-10,6337.11,6908,7943141950883.802,6175729070983,0.0063
2017-02-09,6331.18,6901.53,7928003324314.102,6163352798609,0.0063
2017-02-08,6291.6,6858.39,7863881792577.203,6123689770138,0.0064
2017-02-07,6255.93,6819.5,7805091143396.397,6090541620812,0.0064
2017-02-06,6259.25,6823.12,7810554994229.397,6091492663849,0.0064
2017-02-03,6207.09,6766.27,7745663347073.605,6026797757016,0.0065
2017-01-26,6223.71,6784.38,7767460080799.4,6040379148743,0.0064
2017-01-25,6179.57,6736.26,7705004997782.197,5997228783723,0.0065
2017-01-24,6165.26,6720.67,7687106728872.006,5984480278142,0.0065
2017-01-23,6172.17,6728.2,7694265180065.1,5988921156042,0.0065
2017-01-20,6122,6673.51,7629611328808.507,5935099737936,0.0066
2017-01-19,6043.68,6588.13,7533119220671.898,5863439816141,0.0066
2017-01-18,6068.59,6615.29,7567920604063.894,5887062364488,0.0066
2017-01-17,6082.07,6629.98,7573482300672.802,5904994716292,0.0066
2017-01-16,6031.24,6574.57,7497478905171.498,5844251497998,0.0067
2017-01-13,6194.66,6752.71,7705248694895.003,6002537870990,0.0065
2017-01-12,6272.85,6837.95,7792452275231.2,6069118969805,0.0064
2017-01-11,6331.96,6902.39,7909480354955.002,6164601017795,0.0063
2017-01-10,6393.93,6969.93,7933806315452.104,6180477967904,0.0063
2017-01-09,6415.42,6993.36,7958056207968.4,6198565872198,0.0063
2017-01-06,6371.62,6945.61,7910311483872.198,6151802080277,0.0063
2017-01-05,6399.28,6975.77,7945029535307.899,6176068871058,0.0063
2017-01-04,6394.67,6970.74,7937179040652.998,6170293003569,0.0063
2017-01-03,6320.76,6890.18,7839967505027.702,6099725656773,0.0064
2016-12-30,6263.63,6827.89,7769893989889.9,6034068258286,0.0064
2016-12-29,6252.61,6815.88,7753213398631.693,6017646535075,0.0065
2016-12-28,6270.24,6835.1,7775257781818.194,6032482516450,0.0064
2016-12-27,6288.86,6855.4,7800173648369.694,6047383454940,0.0064
2016-12-26,6294.75,6861.83,7805499338460.3,6050131538149,0.0064
2016-12-23,6282,6847.92,7787801809342.6,6029173867841,0.0064
2016-12-22,6341.79,6913.05,7866005713830.992,6086286891020,0.0064
2016-12-21,6347.61,6919.39,7877135922422.602,6089651975798,0.0064
2016-12-20,6300.64,6868.19,7817870750264.602,6044496527407,0.0064
2016-12-19,6320.73,6890.1,7842808440046.7,6064680898159,0.0064
2016-12-16,6318.52,6887.69,7839862177534.11,6060309572289,0.0064
2016-12-15,6280.4,6846.13,7792096220723.806,6025577260882,0.0064
2016-12-14,6239.5,6801.54,7743987706220.1,5986243905840,0.0065
2016-12-13,6278.18,6843.71,7789928791947.798,6020474904890,0.0064
2016-12-12,6249.08,6811.99,7750773128591.994,5989461894841,0.0065
2016-12-09,6513.92,7100.68,8044857424479.094,6246256779969,0.0066
2016-12-08,6527.43,7115.42,8054102702138.702,6256319541634,0.0066
2016-12-07,6558.02,7148.76,8091205165267.7,6282897904319,0.0065
2016-12-06,6490.89,7075.58,7999623357272.802,6215428963723,0.0066
2016-12-05,6486.02,7070.27,7987498084917.698,6208812958331,0.0066
2016-12-02,6520.97,7108.38,8021210565485.998,6238051170229,0.0066
2016-12-01,6624.47,7221.19,8143591572751.802,6337555516097,0.0065
2016-11-30,6585.58,7178.8,8095997230230.798,6299083637545,0.0068
2016-11-29,6620.79,7217.19,8142560402908.3,6336681568200,0.0067
2016-11-28,6670.8,7271.7,8203697494074.203,6385046618386,0.0067
2016-11-25,6652.82,7251.98,8183908215588.397,6360903168471,0.0068
2016-11-24,6623.05,7219.53,8152487680097.8,6330711804943,0.0068
2016-11-23,6631.17,7228.38,8163246204656.595,6337444983846,0.0068
2016-11-22,6661.25,7261.16,8199360667702.603,6364445740488,0.0068
2016-11-21,6611.54,7206.98,8138412550463.397,6314576120725,0.0068
2016-11-18,6602.33,7196.94,8123813357298.6,6305159082455,0.0068
2016-11-17,6636.47,7234.09,8165660322757.603,6340322909548,0.0068
2016-11-16,6644.19,7242.5,8177730875141.498,6346916485313,0.0068
2016-11-15,6640.46,7238.44,8172566539641.4,6343013544928,0.0068
2016-11-14,6615.01,7210.7,8132325574458.398,6319609480854,0.0068
2016-11-11,6583.89,7176.77,8086422823294.603,6287236417282,0.0068
2016-11-10,6536.97,7125.63,8023944067215.099,6237417846476,0.0069
2016-11-09,6453.57,7034.72,7919517244238.906,6158037868398,0.007
2016-11-08,6503.18,7088.8,7981690816336.102,6203113620682,0.0069
2016-11-07,6468.82,7051.34,7938046552509.398,6169169066667,0.007
2016-11-04,6462.59,7044.56,7930539252905.5,6161397197664,0.007
2016-11-03,6483.73,7067.6,7949020598675.301,6180035189370,0.007
2016-11-02,6455.13,7036.42,7907976830269.003,6152451390248,0.007
2016-11-01,6507.95,7094,7975163015430.5,6204623093742,0.0069
2016-10-31,6452.21,7033.23,7904831034630.197,6151053678325,0.007
2016-10-28,6455.83,7037.19,7904599079540.704,6152498584691,0.0071
2016-10-27,6517.36,7104.25,7972874005434.51,6207450689649,0.007
2016-10-26,6530.39,7118.46,7991035545609.1,6218653141324,0.007
2016-10-25,6563.35,7154.39,8032215117087.797,6249661870261,0.007
2016-10-24,6539.47,7128.35,8001971350483.8,6223861628653,0.007
2016-10-21,6475.28,7058.39,7919448015668.702,6159447841671,0.0071
2016-10-20,6498.24,7083.41,7945504313115.795,6179951061303,0.007
2016-10-19,6495.26,7080.16,7935701914546.9,6179875981685,0.007
2016-10-18,6509.28,7095.45,7947961757141.502,6190166635441,0.007
2016-10-17,6413.15,6990.66,7828734097782.7,6097668294942,0.0071
2016-10-14,6469.49,7052.08,7896897259234.995,6150776576994,0.0071
2016-10-13,6484.83,7068.76,7915416560494.704,6164111424529,0.0071
2016-10-12,6482.74,7066.48,7910623814818.602,6158489641015,0.0071
2016-10-11,6486.43,7070.5,7908237547993.298,6161281370486,0.0071
2016-10-10,6447.69,7028.28,7856763489065.002,6122905762511,0.0071
2016-09-30,6328.09,6897.9,7721213264690.198,6012674319580,0.0072
2016-09-29,6298.79,6865.93,7675375853312.598,5981182384575,0.0073
2016-09-28,6281.28,6846.85,7654482892835.906,5961128699237,0.0073
2016-09-27,6286.91,6852.98,7661736759343.898,5951320729680,0.0073
2016-09-26,6241.52,6803.5,7607841089587.3,5906264738428,0.0073
2016-09-23,6370.58,6943.81,7759013443598.494,6027468083903,0.0072
2016-09-22,6385.64,6960.22,7776984028222.602,6043265559548,0.0072
2016-09-21,6343.75,6914.57,7718824212165.794,6003055931890,0.0072
2016-09-20,6342.03,6912.69,7713627648013.898,5999933312102,0.0072
2016-09-19,6344.18,6915.04,7706828887568.494,6000212723517,0.0073
2016-09-14,6278.16,6842.92,7626640311027.197,5935632981679,0.0073
2016-09-13,6320.03,6888.56,7673336696195.398,5975106044700,0.0073
2016-09-12,6291.64,6857.61,7642236326200.302,5950233053055,0.0073
2016-09-09,6471.05,7053.16,7850340364447.896,6120272681644,0.0071
